table_name,table_type,table_comment,column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name,column_tags,table_tags
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,sos_minute,57,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tag_by,58,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tag_date,59,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tag_no,60,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,original_records_by,61,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,orginal_records_date,62,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,accounting_document,63,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,accounting_document_date,64,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,pn_model,65,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,pn_software,66,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,filing_sequence,67,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,no_of_tag_print,68,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,owner_origin,69,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,nla_position,70,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,initial_tsi_hours,71,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,initial_tsi_minutes,72,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,initial_tsi_cycles,73,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,initial_tsi_days,74,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tool_life_expiration_last,75,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,inventory_type,76,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,document_no,77,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,shelf_life_expiration_last,78,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,slot,79,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,cost_in_kit,80,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,repair_return_date,81,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,hazardous_material_at_removal,82,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,weight,83,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,weight_unit,84,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,managed_wo,85,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,physical_count_by,86,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,original_ac_issue_to_only,87,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,shelf_life_exp_eom,88,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tool_life_exp_eom,89,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,ro_following_id_sn,90,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,legacy_batch,91,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,physical_count_by_prev,92,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,physical_count_date_prev,93,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,adjustment_code,94,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,external_reference,95,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,external_position,96,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tool_life_concession_days,97,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,automated_warehouse_memo,98,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,date_binned,99,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,license_type,100,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_license,101,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,distributed_license,102,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,pn_sw_config_trans,103,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,in_use,104,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,in_use_by,105,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tool_calibration_no,106,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,birth_date,107,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,approved_certificate_no,108,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,missing,109,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,scrap_code,110,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,us_number,111,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,box_packed_in_box,112,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,box_packed_by,113,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,box_packed_date,114,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,width,115,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,width_units,116,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,height,117,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,height_units,118,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,length,119,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,length_units,120,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_on_hold,121,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,form_no,122,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,rfid_epc,123,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,um_radial,124,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,um_tangential,125,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,um_axial,126,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,blade_radial_weight,127,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,blade_tangential_weight,128,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,blade_axial_weight,129,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,superior_equipment,130,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,functional_location,131,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,quarantine_timestamp,132,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,quarantine_reason,133,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,transaction_no,0,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,transaction_type,1,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,batch,2,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,goods_rcvd_batch,3,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,pn,4,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,sn,5,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,nla,6,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,nha_pn,7,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,nha_sn,8,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,qty,9,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,order_type,10,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,order_no,11,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,order_line,12,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,location,13,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,control,14,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,bin,15,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,condition,16,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,wo,17,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,task_card,18,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,ac,19,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,unit_cost,20,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,currency,21,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,currency_exchange_rate,22,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,vendor,23,STRING,YES,,,,,,
